Date,Open,High,Low,Close,Volume
2020/12/7,14021.16016,14054.87988,13958.74023,13973.48047,1400600
2020/12/8,14000.87012,14040.5,13942.66016,13973.88965,1233800
2020/12/9,13998.62012,14017.34961,13710.86035,13716.53027,1412600
2020/12/10,13672.04981,13814.79981,13621.12988,13731.33984,1206600
2020/12/11,13767.48047,13771.95996,13431.54981,13555.13965,1488200
2020/12/14,13583.19043,13695.32031,13511.78027,13692.12988,1132700
2020/12/15,13682.28027,13783.04004,13641.71973,13763.30957,1081800
2020/12/16,13791.41016,13807.17969,13709.79981,13751.08984,1106100
2020/12/17,13746.28027,13901.83008,13688.83008,13889.87012,1297300
2020/12/18,13911.83008,13939.92969,13806.62012,13854.12012,1220400
2020/12/21,13858.66016,14134.84961,13819.7002,14134.84961,1468600
2020/12/22,14085.29004,14172.76953,13872.5,13882.29981,1618600
2020/12/23,13912.51953,14078.12988,13897.11035,14015.01953,1544300
2020/12/24,13998.36035,14048.62012,13867.66016,13915.57031,1360400
2020/12/25,13879.24023,14017.05957,13835.51953,14017.05957,1320000
2020/12/28,14020.9502,14112.58984,13959.13965,14044.09961,1494900
2020/12/29,14042.79004,14082.5,13915.88965,13970.20996,1521700
2020/12/30,13970.4502,14208.67969,13968.08984,14201.57031,1531700
2020/12/31,14226.28027,14476.54981,14226.28027,14470.67969,1683400
2021/1/4,14516.12012,14859.08984,14486.25,14827.46973,2007300
2021/1/5,14760.25,15149.09961,14716.79004,15147.57031,2173300
2021/1/6,15221.44043,15295.07031,14987.37012,15187.61035,1891600
2021/1/7,15178.34961,15356.40039,15101.66992,15356.40039,2066500
2021/1/8,15402.74023,15453.17969,15162.70996,15319.29004,2017900
2021/1/11,15353.08008,15420.67969,15011.58984,15115.37988,2163300
2021/1/12,15053.87012,15460.03027,15020.25977,15460.03027,2029700
2021/1/13,15491.07031,15597.96973,15240.90039,15365.42969,2193700
2021/1/14,15283.55957,15354.12012,15033.46973,15070.12988,2011400
2021/1/15,15030.54004,15120.26953,14772.05957,15031.7002,1787000
2021/1/18,14980.5,15309.79004,14898.87988,15269.26953,1757500
2021/1/19,15278.53027,15314.04981,14954.34961,15003.99023,1810700
2021/1/20,15023.74023,15246.78027,14958.21973,15223.36035,1481300
2021/1/21,15251.66992,15608.37988,15251.66992,15520.59961,1873400
2021/1/22,15508.94043,15632.33008,15381.59961,15628.73047,1835100
2021/1/25,15594.80957,15895.87988,15534.25,15710.19043,1883900
2021/1/26,15637.38965,15637.38965,15328.41016,15352.41992,1679300
2021/1/27,15328.87012,15446.82031,15107.04004,15413.83984,1606600
2021/1/28,15169.09961,15228.5,14881.79981,14913.20996,1705800
2021/1/29,15039.88965,15096.25,14609.63965,14821.99023,1712900
2021/2/1,14841.70996,15036.37988,14797.41016,15024.24023,1585900
2021/2/2,15057.44043,15341.48047,14981.33008,15335.66016,1609500
2021/2/3,15360.41992,15435.53027,15218.57031,15233.15039,1699600
2021/2/4,15135.84961,15285.87988,14908.75977,15105.94043,1667200
2021/2/5,15167.63965,15250.09961,14996.29004,15007.29981,1577200
2021/2/8,15066.45996,15299.65039,14945.83984,15269.62988,1377900
2021/2/9,15330.29981,15635.37988,15275.38965,15630.57031,1451900
2021/2/10,15702.2002,16010.40039,15632.13965,15962.25,1411900
2021/2/18,16275.98047,16293.08984,15697.71973,15767.44043,1853300
2021/2/19,15660.49023,15840.16016,15443.24023,15823.11035,1869600
2021/2/22,15818.76953,15818.76953,15336.9502,15336.9502,2345500
2021/2/23,15174.71973,15411.03027,15146.88965,15243.25,1938200
2021/2/24,15281.40039,15318.84961,14709.12988,14870.66016,1865700
2021/2/25,15016.62988,15036.41992,14794.73047,14828.79981,1684700
2021/2/26,14480.74023,14713.12012,14396.4502,14507.4502,1591000
2021/3/1,14670.11035,14864.58008,14614.00977,14857.33984,1529400
2021/3/2,14958.21973,14987.07031,14616.16016,14751.12012,1608500
2021/3/3,14679.83984,14932.38965,14612.84961,14932.38965,1571000
2021/3/4,14780.90039,14780.90039,14357.19043,14416.05957,1725100
2021/3/5,14156.00977,14531.99023,14122.58984,14412.30957,1566300
2021/3/8,14513.79004,14597.75,13859.9502,13863.80957,1691700
2021/3/9,13803.25,13844.23047,13289.37988,13475.71973,1866800
2021/3/10,13721.24023,13750.25977,13480.41992,13563.33984,1417400
2021/3/11,13598.2002,13904.46973,13535.24023,13866.37012,1612100
2021/3/12,13934.23047,13934.23047,13716.00977,13897.03027,1661000
2021/3/15,13793.51953,13793.51953,13389.98047,13520.07031,1559800
2021/3/16,13574.55957,13652.54981,13439.73047,13642.9502,1405800
2021/3/17,13605.78027,13842.87988,13490.41992,13809.76953,100
2021/3/18,13850.59961,14003.76953,13832.7002,13963.91992,100
2021/3/19,13738.20996,13837.23047,13522.94043,13606,1422500
2021/3/22,13605.7002,13797.29981,13565.16992,13760.96973,1489100
2021/3/23,13754.87988,13794.46973,13506.16992,13607.26953,1474000
2021/3/24,13529.92969,13651.90039,13378.87988,13407.34961,1421100
2021/3/25,13318.96973,13489.29004,13252.24023,13421.16016,1275400
2021/3/26,13493.36035,13810.96973,13493.36035,13769.67969,1319600
2021/3/29,13802.50977,13895.61035,13684.42969,13771.25977,1355200
2021/3/30,13751.20996,13933.32031,13717.58984,13888.44043,1276200
2021/3/31,13870.70996,13870.70996,13678.66992,13778.66992,1150700
2021/4/1,13812.63965,13992.75,13808.32031,13979.69043,1136600
2021/4/2,14042.12988,14178.09961,14008.84961,14122.61035,1227400
